,dog,cat,fish,frog,ear,nose,tooth,mouth,face,hair,leg,arm,hand,finger,toe,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,stroller,car,hose,slide,tree,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,shovel,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,toothbrush,gum,balloon,ball,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,flower,plant,soup,cookie,bread,plate,bowl,tape,bottle,jar,glass,cup,bucket,can
balloon,1.038984775543213,1.0900477170944214,0.8431512713432312,0.9098730683326721,0.9399157762527466,0.895992636680603,0.8518509864807129,0.9832603931427002,1.046950340270996,1.0826842784881592,1.132397174835205,1.2632790803909302,1.170844316482544,0.9166680574417114,0.9303255081176758,1.244382381439209,0.850513219833374,1.3101613521575928,1.1441621780395508,1.2490501403808594,1.189692497253418,1.2968688011169434,1.1918795108795166,1.2040261030197144,1.2808680534362793,1.137244462966919,1.174028754234314,1.223844051361084,1.2679481506347656,1.3053154945373535,1.1317428350448608,1.1432489156723022,1.1836023330688477,1.03273344039917,0.9999009370803833,1.135457158088684,1.0432757139205933,1.2081241607666016,1.2261751890182495,1.20270836353302,1.2090085744857788,1.2466965913772583,1.1999740600585938,1.2253859043121338,1.258018136024475,1.192258358001709,1.1061317920684814,1.2657349109649658,1.0205583572387695,1.137108564376831,1.0360640287399292,1.210240125656128,1.0751761198043823,1.1925638914108276,1.0917096138000488,1.0773415565490723,0.8701826333999634,1.1260420083999634,1.155700445175171,1.1197075843811035,1.1224792003631592,1.1070234775543213,1.1886038780212402,1.1171891689300537,1.1720846891403198,1.0973758697509766,1.1337976455688477,0.745781421661377,0.9645400047302246,1.094247817993164,1.2242851257324219,1.073541522026062,0.8408617973327637,1.1495554447174072,1.0197944641113281,0.8395923376083374,0.7012204527854919,0.8974655270576477,0.9022624492645264,1.09105384349823,0.9405467510223389,0.8386514782905579,0.5481367707252502,0.0,0.1465739607810974,0.7273955345153809,0.2424464225769043,0.32377785444259644,0.42787814140319824,0.3229856491088867,0.4288080930709839,0.6233172416687012,0.7093302607536316,0.8000591397285461,0.6990746855735779,1.003078818321228,0.7852567434310913,0.6838768720626831,0.92451012134552,0.7437796592712402,0.773726224899292,0.7921537160873413,0.7805121541023254,0.9376129508018494,0.9605018496513367,0.8138147592544556,0.9066963195800781,1.02901291847229
ball,1.025568962097168,1.0805407762527466,0.9187570810317993,0.8673716187477112,0.9161205291748047,0.8336811661720276,0.8094859719276428,0.9755569696426392,1.0770480632781982,1.0963350534439087,1.0839521884918213,1.310567855834961,1.1672765016555786,0.8395917415618896,0.8522074222564697,1.1880356073379517,0.8078183531761169,1.311988115310669,1.217968225479126,1.3070625066757202,1.1951687335968018,1.3512945175170898,1.2507946491241455,1.2856512069702148,1.3038088083267212,1.1843554973602295,1.1969269514083862,1.2578520774841309,1.323037028312683,1.3381987810134888,1.259073257446289,1.2108008861541748,1.2110809087753296,0.9687400460243225,1.03695809841156,1.246433138847351,1.0592355728149414,1.2831904888153076,1.2826848030090332,1.2893223762512207,1.2696049213409424,1.2924860715866089,1.2652477025985718,1.3303382396697998,1.3457486629486084,1.230406641960144,0.9487022161483765,1.1793349981307983,0.9748317003250122,1.1395387649536133,1.0355569124221802,1.2820020914077759,1.0874996185302734,1.2252895832061768,1.13937246799469,1.0829148292541504,0.8556496500968933,1.186194658279419,1.1427090167999268,1.1677868366241455,1.2005101442337036,0.9541785717010498,1.2112728357315063,1.0708379745483398,1.301476001739502,1.0759172439575195,1.1824443340301514,0.6944069862365723,0.8883539438247681,1.0887571573257446,1.2093350887298584,1.0001699924468994,0.749970555305481,1.2123050689697266,0.9398976564407349,0.8450983166694641,0.6472833752632141,0.824674129486084,0.8241747617721558,1.1137597560882568,0.8739147782325745,0.915117621421814,0.5887836813926697,0.1465739607810974,0.0,0.7194556593894958,0.18186795711517334,0.303320050239563,0.3209603428840637,0.25117653608322144,0.4092702269554138,0.6123584508895874,0.6463637351989746,0.7504395246505737,0.7087296843528748,0.9132659435272217,0.8304208517074585,0.5711801648139954,0.8177657127380371,0.7114675045013428,0.7984578609466553,0.7506885528564453,0.7793822288513184,0.8472618460655212,1.099871277809143,0.7809849977493286,0.9061661958694458,1.0666791200637817
carrot,1.024501085281372,1.0084439516067505,0.6524617671966553,0.6676189303398132,0.6675654649734497,0.6448788642883301,0.577394425868988,0.681819498538971,0.9302864670753479,0.9374889731407166,0.8581783771514893,1.0635812282562256,0.8974237442016602,0.5789769887924194,0.592624306678772,0.9317423105239868,1.0346653461456299,1.267822504043579,1.1003766059875488,1.2565762996673584,1.1455419063568115,1.3360912799835205,1.126930594444275,1.2600862979888916,1.318833589553833,1.1816222667694092,1.165985107421875,1.2357014417648315,1.3136887550354004,1.2697070837020874,1.300074577331543,1.2577494382858276,1.2957590818405151,0.9787834286689758,0.8752380609512329,1.2219207286834717,1.2724453210830688,1.140052080154419,1.1788307428359985,1.1291807889938354,1.1180832386016846,1.243268370628357,1.1102882623672485,1.043327808380127,1.0827254056930542,0.9867275953292847,0.9117739200592041,0.9474552273750305,0.9325382113456726,1.0657371282577515,0.8132733702659607,1.2635338306427002,1.0427173376083374,1.1461480855941772,1.0191559791564941,1.0384101867675781,0.9860607981681824,1.207641839981079,1.2391666173934937,1.1751465797424316,1.1142796277999878,1.0788487195968628,1.2060034275054932,0.9697537422180176,1.176626205444336,0.8289197683334351,1.0562632083892822,0.8272987604141235,0.6950061321258545,0.931494951248169,0.9471448659896851,0.8505527973175049,1.0048800706863403,0.9012132883071899,0.7661519646644592,0.7189867496490479,0.39317744970321655,0.6546937227249146,0.6823012232780457,0.7297077178955078,0.9477746486663818,0.6452560424804688,0.6649242043495178,0.7273955345153809,0.7194556593894958,0.0,0.5750709176063538,0.33322542905807495,0.4011918902397156,0.5554202795028687,0.6310344934463501,0.8036062121391296,0.5426146984100342,0.5506177544593811,0.8076537251472473,1.1315659284591675,0.8436346054077148,0.7188898921012878,0.6220184564590454,0.9113442897796631,1.1185474395751953,0.9115958213806152,0.9223344922065735,1.0532476902008057,1.2302957773208618,0.9650266766548157,1.0610343217849731,1.1151354312896729
egg,1.0288138389587402,1.047337532043457,0.806326150894165,0.8367182016372681,0.8129505515098572,0.6955095529556274,0.6476569175720215,0.9021525382995605,1.0362058877944946,1.0273998975753784,0.9613837003707886,1.2911930084228516,1.164891004562378,0.6942481994628906,0.6592395901679993,1.1576347351074219,0.831510603427887,1.3297468423843384,1.2664203643798828,1.3233286142349243,1.1842275857925415,1.4213106632232666,1.2848153114318848,1.3715507984161377,1.333972692489624,1.178977370262146,1.1859941482543945,1.2783839702606201,1.3191099166870117,1.3385602235794067,1.278151035308838,1.271570086479187,1.2842941284179688,1.0020722150802612,1.1026930809020996,1.3683407306671143,1.1282496452331543,1.29538893699646,1.2990845441818237,1.2979986667633057,1.3178112506866455,1.3792145252227783,1.2959164381027222,1.3453956842422485,1.3270756006240845,1.2008644342422485,0.906240701675415,1.1549738645553589,1.0487922430038452,1.2567737102508545,1.087282657623291,1.3821971416473389,1.0649651288986206,1.275552749633789,1.0900269746780396,1.092628002166748,1.0779387950897217,1.2780113220214844,1.2249224185943604,1.2817093133926392,1.2094345092773438,1.0534632205963135,1.3007867336273193,1.018044352531433,1.3268697261810303,1.007108211517334,1.185084342956543,0.706244945526123,0.7867803573608398,1.0646162033081055,1.1650633811950684,0.9556084275245667,0.8333408236503601,1.2895559072494507,0.8138831853866577,0.6946516633033752,0.5590106844902039,0.7399174571037292,0.7386698722839355,0.9693949818611145,0.8625375032424927,0.936039924621582,0.6741481423377991,0.2424464225769043,0.18186795711517334,0.5750709176063538,0.0,0.19604361057281494,0.2556658983230591,0.2661097049713135,0.4895592927932739,0.7471746802330017,0.5316082835197449,0.6683691740036011,0.7910618782043457,0.9374090433120728,0.7238343954086304,0.6217169165611267,0.6707668304443359,0.6509912610054016,0.8905249238014221,0.7969456911087036,0.7781105637550354,0.8204424977302551,1.1651110649108887,0.750831663608551,0.9546664953231812,0.9874340891838074
orange,1.0468395948410034,1.0917328596115112,0.7569302320480347,0.7820202112197876,0.7860499620437622,0.6895439028739929,0.7186876535415649,0.8309310674667358,1.0282630920410156,1.0319353342056274,0.9978272914886475,1.2451013326644897,1.0590730905532837,0.6899052858352661,0.7001073360443115,1.1176860332489014,0.9747359752655029,1.3229905366897583,1.227817416191101,1.320708990097046,1.184316873550415,1.3938095569610596,1.263546109199524,1.369236707687378,1.3621439933776855,1.1861234903335571,1.1982696056365967,1.2681020498275757,1.3217309713363647,1.3073902130126953,1.2581968307495117,1.2762682437896729,1.3247766494750977,1.0222890377044678,1.060840368270874,1.3346189260482788,1.1563459634780884,1.2835389375686646,1.2918922901153564,1.2611496448516846,1.2559549808502197,1.3259297609329224,1.2418280839920044,1.2978371381759644,1.2668267488479614,1.1494157314300537,0.9556246399879456,1.1081548929214478,1.0227702856063843,1.1844843626022339,1.0284268856048584,1.3837921619415283,1.1201727390289307,1.267214298248291,1.1126612424850464,1.0872442722320557,0.9551128149032593,1.2055208683013916,1.1834654808044434,1.2239500284194946,1.196150302886963,1.0570497512817383,1.2716118097305298,1.0266114473342896,1.3264896869659424,0.9901251792907715,1.157588005065918,0.7943153977394104,0.8398334980010986,1.0783573389053345,1.1677217483520508,1.006523847579956,0.9694774150848389,1.1999211311340332,0.9312008619308472,0.8229703903198242,0.5831489562988281,0.846790075302124,0.868485152721405,0.9902015924453735,0.9889784455299377,0.8916388750076294,0.5887959003448486,0.32377785444259644,0.303320050239563,0.33322542905807495,0.19604361057281494,0.0,0.15357357263565063,0.21843087673187256,0.3827122449874878,0.5845174789428711,0.4763885736465454,0.49738526344299316,0.7864350080490112,1.0200814008712769,0.7091771960258484,0.5958936214447021,0.5866782665252686,0.7436153888702393,0.8971330523490906,0.820149302482605,0.8363164663314819,0.9451347589492798,1.107651710510254,0.7926986813545227,0.9836556315422058,1.0480968952178955
pumpkin,1.0076245069503784,1.0815730094909668,0.7632157802581787,0.774161159992218,0.8336412906646729,0.7965079545974731,0.7994548082351685,0.9243039488792419,1.0564824342727661,1.0959590673446655,1.006592035293579,1.2913060188293457,1.1192054748535156,0.7455712556838989,0.7243764400482178,1.117802619934082,0.9236783981323242,1.3176443576812744,1.1943672895431519,1.264573574066162,1.1523709297180176,1.389608383178711,1.2150969505310059,1.335584044456482,1.3181768655776978,1.2421551942825317,1.1991066932678223,1.2695151567459106,1.3260421752929688,1.2828640937805176,1.3273532390594482,1.295135259628296,1.2633252143859863,0.9846876263618469,1.038262128829956,1.311348795890808,1.1392552852630615,1.255812168121338,1.273064136505127,1.2729787826538086,1.2651091814041138,1.3278584480285645,1.254998803138733,1.3067690134048462,1.2716925144195557,1.139684796333313,0.8666645884513855,1.0771867036819458,1.0262516736984253,1.1935625076293945,0.9861422181129456,1.3460707664489746,1.041246771812439,1.1991348266601562,1.1138020753860474,0.9658480286598206,0.988474428653717,1.2278876304626465,1.1451009511947632,1.1897367238998413,1.2354240417480469,0.9471291899681091,1.1714338064193726,1.014168620109558,1.3525612354278564,1.043410301208496,1.1702497005462646,0.7405593991279602,0.92042076587677,1.0949010848999023,1.149243950843811,1.0399330854415894,0.8975494503974915,1.2649919986724854,0.8804696798324585,0.8848003149032593,0.6241800785064697,0.8614950776100159,0.8617306351661682,1.0579982995986938,0.9357722401618958,0.9921277761459351,0.7511074542999268,0.42787814140319824,0.3209603428840637,0.4011918902397156,0.2556658983230591,0.15357357263565063,0.0,0.31147176027297974,0.4587775468826294,0.6835421323776245,0.5166562795639038,0.6266413331031799,0.8283851146697998,0.953514039516449,0.8202615976333618,0.6054747104644775,0.5638264417648315,0.7898080348968506,0.971038818359375,0.8350340127944946,0.851628303527832,0.8760846853256226,1.2274972200393677,0.8124578595161438,0.956046462059021,1.0457863807678223
apple,1.0182781219482422,1.067353367805481,0.80796217918396,0.6822891235351562,0.8083680868148804,0.7532604932785034,0.6926695108413696,0.8306777477264404,1.031102180480957,1.0878721475601196,1.0616111755371094,1.2937030792236328,1.1010466814041138,0.7324472665786743,0.7572287321090698,1.1935454607009888,0.8945703506469727,1.294330358505249,1.2604142427444458,1.3352223634719849,1.1525628566741943,1.3717679977416992,1.3054436445236206,1.4001256227493286,1.3482263088226318,1.1852246522903442,1.1752163171768188,1.2784066200256348,1.2808830738067627,1.3010587692260742,1.2906122207641602,1.2856587171554565,1.3139137029647827,0.966892659664154,1.0361357927322388,1.3432403802871704,1.0439772605895996,1.3291945457458496,1.3092697858810425,1.2950897216796875,1.3424502611160278,1.349657416343689,1.322758674621582,1.3434152603149414,1.3160371780395508,1.1950972080230713,0.9917225241661072,1.1608283519744873,1.1524080038070679,1.2451691627502441,1.0997490882873535,1.416802167892456,1.1909199953079224,1.3492518663406372,1.1983542442321777,1.1234099864959717,0.9846686720848083,1.2078537940979004,1.1756248474121094,1.1856317520141602,1.1996241807937622,1.0222545862197876,1.2592660188674927,1.0095746517181396,1.3209304809570312,1.0317273139953613,1.1990993022918701,0.844954252243042,0.8175839185714722,1.0839359760284424,1.1430332660675049,1.0048227310180664,0.9095819592475891,1.1810792684555054,0.8386151194572449,0.8063018918037415,0.5585019588470459,0.7674008011817932,0.7765152454376221,0.957621693611145,0.9206847548484802,0.9127188920974731,0.618081271648407,0.3229856491088867,0.25117653608322144,0.5554202795028687,0.2661097049713135,0.21843087673187256,0.31147176027297974,0.0,0.2884554862976074,0.5184210538864136,0.4435194134712219,0.45956701040267944,0.7396860122680664,0.8544992208480835,0.7362614274024963,0.6250253915786743,0.7136075496673584,0.728891134262085,0.9227396845817566,0.8634436130523682,0.8019835352897644,0.8989036083221436,1.0830729007720947,0.8310114741325378,1.0054712295532227,1.072950005531311
strawberry,1.0869717597961426,1.174574613571167,0.9163259267807007,0.904967725276947,0.817193865776062,0.7811122536659241,0.7683503031730652,0.8138927221298218,1.0643869638442993,1.1327801942825317,1.0240267515182495,1.2018299102783203,0.9662017822265625,0.7024202346801758,0.7554856538772583,1.0573378801345825,0.9576950073242188,1.2098402976989746,1.1868276596069336,1.2547065019607544,1.1359719038009644,1.3311387300491333,1.241780400276184,1.3494436740875244,1.3274714946746826,1.2104785442352295,1.1622357368469238,1.2905572652816772,1.2508808374404907,1.2401741743087769,1.1961748600006104,1.2307963371276855,1.246951699256897,1.096664309501648,1.1158682107925415,1.2977688312530518,1.0563623905181885,1.3364524841308594,1.283475399017334,1.2893917560577393,1.2757257223129272,1.249416470527649,1.259131669998169,1.3140344619750977,1.2546908855438232,1.185167670249939,0.965777575969696,1.0633845329284668,0.9503108859062195,1.0351868867874146,1.0108309984207153,1.3433711528778076,1.1423600912094116,1.2151989936828613,1.1141839027404785,1.063650369644165,0.8788304328918457,1.1237075328826904,1.0633965730667114,1.1086254119873047,1.123151421546936,0.9758493900299072,1.1604888439178467,1.0714428424835205,1.320469856262207,0.9929782748222351,1.1250405311584473,0.8908684849739075,1.0352771282196045,1.03290593624115,1.1534267663955688,1.0417214632034302,1.0274380445480347,1.1775274276733398,0.9633474946022034,0.9607431292533875,0.7240086197853088,0.9433379769325256,0.9597197771072388,1.0782415866851807,1.0418615341186523,0.9049047827720642,0.5369393825531006,0.4288080930709839,0.4092702269554138,0.6310344934463501,0.4895592927932739,0.3827122449874878,0.4587775468826294,0.2884554862976074,0.0,0.6081902384757996,0.7102845907211304,0.674322783946991,0.6395666003227234,0.9167661666870117,0.9052113890647888,0.732049822807312,0.8582979440689087,0.8842744827270508,0.8780059814453125,0.9480043053627014,0.8230279684066772,0.9657336473464966,1.0397913455963135,0.8615546822547913,0.947620689868927,1.0658528804779053
melon,1.0015181303024292,1.0029274225234985,0.9347445964813232,0.683079183101654,0.9742690324783325,1.0006351470947266,1.006991982460022,0.9735774993896484,0.901214063167572,0.9689925312995911,1.0665069818496704,0.987013041973114,0.901611864566803,0.9848952293395996,1.038702130317688,1.0068163871765137,1.2354981899261475,1.2415770292282104,1.0608667135238647,1.245971441268921,1.26863431930542,1.1796859502792358,1.1414554119110107,1.0603996515274048,1.249435544013977,1.134175419807434,1.2257593870162964,1.1305396556854248,1.2282772064208984,1.2200448513031006,1.0359070301055908,0.9673557877540588,1.1651290655136108,1.0247159004211426,0.998711347579956,0.8871158957481384,1.0086297988891602,1.10625159740448,1.0627347230911255,1.0150922536849976,0.959818959236145,1.0438604354858398,1.099014401435852,1.069330096244812,1.1064931154251099,1.067474603652954,0.9968598484992981,1.0160983800888062,0.8020029067993164,0.6282892227172852,0.8720750212669373,1.0179821252822876,1.0675570964813232,1.0376148223876953,0.9759832620620728,0.9939892888069153,0.7295873165130615,0.9754956364631653,1.085433840751648,0.9864315390586853,0.9784396886825562,1.046513557434082,1.112173080444336,1.159210205078125,1.1039106845855713,1.007007122039795,0.9358208179473877,0.8582526445388794,0.9976202845573425,1.0822471380233765,1.1345500946044922,1.1224254369735718,1.0732756853103638,0.9461439847946167,1.1790101528167725,1.014986276626587,0.9958686828613281,1.1331473588943481,1.1506216526031494,1.0691713094711304,1.1655447483062744,0.9244120717048645,0.5501208305358887,0.6233172416687012,0.6123584508895874,0.8036062121391296,0.7471746802330017,0.5845174789428711,0.6835421323776245,0.5184210538864136,0.6081902384757996,0.0,0.5299866795539856,0.544899582862854,0.818901777267456,1.141448974609375,0.6004146337509155,0.6495294570922852,0.7470415830612183,0.8613210916519165,0.8195948004722595,0.83946692943573,0.971550464630127,1.2295548915863037,0.9152559638023376,1.03053617477417,1.128636360168457,1.229465365409851
pickle,1.0018683671951294,1.0191603899002075,0.7196589112281799,0.5210921764373779,0.8195924758911133,0.8646091222763062,0.7373373508453369,0.8275549411773682,0.9817127585411072,0.9099907875061035,0.9206345081329346,1.200352430343628,1.1355855464935303,0.8212531805038452,0.7783582210540771,1.0392578840255737,1.1103507280349731,1.2304344177246094,1.0584686994552612,1.2871675491333008,1.207761287689209,1.3356363773345947,1.1468191146850586,1.251525640487671,1.310363531112671,1.223922848701477,1.1881543397903442,1.2445142269134521,1.316145658493042,1.2421215772628784,1.2555370330810547,1.221853256225586,1.253840684890747,0.960938036441803,0.971492350101471,1.2801249027252197,1.1521034240722656,1.208207607269287,1.2279094457626343,1.1953487396240234,1.1938279867172241,1.2993004322052002,1.207930088043213,1.185155987739563,1.130731225013733,1.0492511987686157,0.8404968976974487,0.9439375400543213,1.0292333364486694,1.046687364578247,1.0171431303024292,1.2731705904006958,1.0294697284698486,1.1589268445968628,1.0232645273208618,1.0195642709732056,1.0415072441101074,1.1552354097366333,1.1461617946624756,1.1649445295333862,1.087249517440796,0.9922250509262085,1.200792908668518,0.9087100625038147,1.2549782991409302,0.9324300289154053,1.0456969738006592,0.7777405381202698,0.8036170601844788,1.065933108329773,1.0161330699920654,0.9801467061042786,0.9761002659797668,1.113202691078186,0.7878232002258301,0.7769564390182495,0.5726479887962341,0.755318284034729,0.765838086605072,0.7879661917686462,0.9426080584526062,0.9194818735122681,0.7057771682739258,0.7093302607536316,0.6463637351989746,0.5426146984100342,0.5316082835197449,0.4763885736465454,0.5166562795639038,0.4435194134712219,0.7102845907211304,0.5299866795539856,0.0,0.43645966053009033,0.810754120349884,1.0065186023712158,0.5210422873497009,0.6052184104919434,0.4444371461868286,0.7173913717269897,1.0022956132888794,0.8564580678939819,0.7846019268035889,0.9333181381225586,1.1398351192474365,0.8858750462532043,1.0321097373962402,1.0559406280517578
banana,1.00973379611969,1.042946219444275,0.7312526702880859,0.6640572547912598,0.8014311790466309,0.8289141654968262,0.763501763343811,0.8236483335494995,1.0157362222671509,1.0386381149291992,0.9009780287742615,1.0851538181304932,0.9322617053985596,0.7455369234085083,0.7610913515090942,0.9141855835914612,1.1341218948364258,1.3075659275054932,1.1677075624465942,1.299522042274475,1.1665847301483154,1.3651310205459595,1.2057510614395142,1.3349400758743286,1.3313859701156616,1.2162340879440308,1.2514938116073608,1.2865028381347656,1.2999706268310547,1.2540490627288818,1.3119282722473145,1.3077596426010132,1.3157572746276855,0.9996130466461182,0.9158884286880493,1.2184380292892456,1.185352087020874,1.2567682266235352,1.2180681228637695,1.2101192474365234,1.168034553527832,1.2528849840164185,1.212578296661377,1.1524920463562012,1.1536861658096313,1.084255576133728,0.8272464871406555,0.8815779685974121,0.9713883996009827,0.9541924595832825,0.8156363368034363,1.3179361820220947,1.1018955707550049,1.1431827545166016,0.9891367554664612,1.097191572189331,0.9306506514549255,1.1843879222869873,1.1936893463134766,1.156590461730957,1.1254968643188477,1.0112961530685425,1.2106735706329346,0.9543882608413696,1.2512202262878418,0.8676820397377014,1.0111850500106812,0.9211846590042114,0.8652781248092651,0.9944382905960083,1.0151721239089966,0.9642561078071594,1.0760074853897095,0.9276487231254578,0.8121602535247803,0.7909693717956543,0.5964189767837524,0.7733461260795593,0.8008421659469604,0.8253875970840454,0.9643411636352539,0.7760891914367676,0.7232743501663208,0.8000591397285461,0.7504395246505737,0.5506177544593811,0.6683691740036011,0.49738526344299316,0.6266413331031799,0.45956701040267944,0.674322783946991,0.544899582862854,0.43645966053009033,0.0,0.8182036280632019,0.9776983857154846,0.6847636103630066,0.6698877811431885,0.5162351131439209,0.8265234231948853,1.0382040739059448,0.8615703582763672,0.9536158442497253,1.036760926246643,1.2051069736480713,0.9409046173095703,1.1054184436798096,1.1628128290176392
flower,0.9570695757865906,0.9591470956802368,0.7001674175262451,0.8167548179626465,1.0085448026657104,1.069756269454956,0.9661386013031006,1.0833823680877686,1.0404762029647827,1.0327273607254028,1.1638764142990112,1.151610016822815,1.109194278717041,1.0351650714874268,1.0587908029556274,1.0742287635803223,0.8015953302383423,1.1369491815567017,1.1982299089431763,1.2115267515182495,1.1553876399993896,1.1807140111923218,1.1866669654846191,1.1813141107559204,1.1288831233978271,1.0796763896942139,1.0680015087127686,1.0991663932800293,1.1352298259735107,1.0821195840835571,1.0990079641342163,1.0852611064910889,1.06706702709198,0.9262625575065613,0.960786759853363,1.178330421447754,0.8723713159561157,1.1216470003128052,1.0981509685516357,1.1432243585586548,1.0594639778137207,1.1666219234466553,1.1139092445373535,1.1723604202270508,1.2077853679656982,1.2233607769012451,1.0174506902694702,1.0711188316345215,1.0321305990219116,0.8996465802192688,0.8824512362480164,1.1080833673477173,1.1052207946777344,1.0069856643676758,0.9111559391021729,0.8907876014709473,0.8292171955108643,0.9550624489784241,1.0874438285827637,0.9274156093597412,0.8889356851577759,0.9668492078781128,1.1228357553482056,0.9932170510292053,1.1193015575408936,0.9884278774261475,0.9902409315109253,0.9104530215263367,1.072123408317566,1.0790717601776123,1.1886169910430908,1.0807900428771973,0.7774078845977783,0.8916074633598328,0.9116483926773071,0.8814757466316223,0.8289778232574463,0.9237854480743408,0.8973208069801331,1.0465223789215088,1.0274280309677124,0.8470211625099182,0.6757631301879883,0.6990746855735779,0.7087296843528748,0.8076537251472473,0.7910618782043457,0.7864350080490112,0.8283851146697998,0.7396860122680664,0.6395666003227234,0.818901777267456,0.810754120349884,0.8182036280632019,0.0,0.6931319236755371,0.8881513476371765,0.791220486164093,0.9474572539329529,0.7567824125289917,0.9273717403411865,0.8823238015174866,0.9719591736793518,0.9854984879493713,0.964497447013855,0.9672613143920898,1.0027430057525635,1.092543601989746
plant,1.0002638101577759,0.9861786365509033,0.8979170918464661,0.9034863710403442,1.0641721487045288,1.0764970779418945,1.0362735986709595,1.1001745462417603,1.1438078880310059,1.0315666198730469,1.1230863332748413,1.2389037609100342,1.1929389238357544,1.081815242767334,1.0860844850540161,1.2034794092178345,0.6840855479240417,1.039569616317749,1.0972448587417603,0.9392324686050415,0.8138688802719116,1.0128145217895508,0.991809606552124,1.1547904014587402,0.9407656788825989,0.807831346988678,0.9058705568313599,1.0042216777801514,0.8787788152694702,0.9895573854446411,1.154424786567688,1.2022489309310913,1.004510760307312,0.9178000092506409,1.0369696617126465,1.201899766921997,0.6691708564758301,1.2004860639572144,1.167423963546753,1.21920907497406,1.2582648992538452,1.1973750591278076,1.1943389177322388,1.277695894241333,1.2465415000915527,1.2631109952926636,1.0447419881820679,1.1664283275604248,1.2047711610794067,1.2199925184249878,1.1244111061096191,1.15646493434906,1.0080041885375977,1.0566201210021973,1.0696744918823242,1.044055461883545,1.1012474298477173,1.1403782367706299,1.0186796188354492,1.0367696285247803,1.0907217264175415,0.8865506649017334,1.0588133335113525,0.970815122127533,1.0820121765136719,1.024824619293213,1.153007984161377,0.9764984846115112,1.069827675819397,1.1369695663452148,1.1730685234069824,1.1325645446777344,0.8664909601211548,1.1418365240097046,0.8577441573143005,0.9826679229736328,0.9575283527374268,0.9068737030029297,0.8636050224304199,1.0743743181228638,0.8371586799621582,1.1304644346237183,1.0905141830444336,1.003078818321228,0.9132659435272217,1.1315659284591675,0.9374090433120728,1.0200814008712769,0.953514039516449,0.8544992208480835,0.9167661666870117,1.141448974609375,1.0065186023712158,0.9776983857154846,0.6931319236755371,0.0,1.19181227684021,1.1267865896224976,1.114513874053955,0.9754381775856018,1.0498985052108765,1.027471661567688,0.8865463137626648,0.7192565202713013,1.0581923723220825,0.844719409942627,0.8642804622650146,0.8613736033439636
soup,0.9485529661178589,1.000889539718628,0.7835521101951599,0.7985340356826782,1.0425266027450562,1.0546945333480835,0.9103118181228638,1.0343693494796753,0.9980148077011108,1.0391085147857666,1.056949257850647,1.055578589439392,1.0541915893554688,1.026293396949768,1.022689938545227,1.0957558155059814,1.1915982961654663,1.2255992889404297,1.1036319732666016,1.2071961164474487,1.252137303352356,1.0918166637420654,1.1852344274520874,1.1209585666656494,1.1845239400863647,1.1826366186141968,1.157934546470642,1.1044533252716064,1.0944652557373047,1.0295614004135132,0.7252074480056763,0.8552905917167664,1.1924837827682495,1.07808256149292,1.0420247316360474,1.0720922946929932,1.1217988729476929,1.1442466974258423,1.1278717517852783,1.092022180557251,1.0791736841201782,1.193274974822998,1.143661618232727,1.1560256481170654,1.128869652748108,1.1116752624511719,1.041299819946289,1.047982931137085,1.0917590856552124,0.9975277781486511,1.067123293876648,1.0972483158111572,1.0902607440948486,1.1357176303863525,1.009147047996521,1.0707741975784302,1.0671980381011963,0.8704686164855957,1.10565984249115,1.1245338916778564,0.9750517010688782,1.104156732559204,1.272904396057129,0.9730298519134521,1.0209062099456787,1.102581262588501,0.801562488079071,1.0492143630981445,0.9844760894775391,1.1477887630462646,1.1587738990783691,1.0819220542907715,0.9788082242012024,1.0755928754806519,0.9958721399307251,0.743990421295166,0.9674794673919678,1.0557844638824463,1.0825941562652588,0.9792253375053406,1.1788043975830078,0.9888100624084473,0.8317617774009705,0.7852567434310913,0.8304208517074585,0.8436346054077148,0.7238343954086304,0.7091771960258484,0.8202615976333618,0.7362614274024963,0.9052113890647888,0.6004146337509155,0.5210422873497009,0.6847636103630066,0.8881513476371765,1.19181227684021,0.0,0.5487916469573975,0.47095292806625366,0.448162317276001,0.6038927435874939,0.7834728956222534,1.0006576776504517,0.9475505352020264,0.743375837802887,0.808910071849823,0.9533349871635437,0.9930638670921326
