subject_a,subject_b,n_common_categories,n_rdm_pairs,pearson_r,pearson_p,spearman_rho,spearman_p
00400003,00430002,102,5151,0.628608726318236,0.0,0.5957351904229587,0.0
00400003,00440001,116,6670,0.7013657269325764,0.0,0.6876619640568643,0.0
00400003,00460001,121,7260,0.6949678806080474,0.0,0.6381916742762757,0.0
00400003,00490001,125,7750,0.8026486452012518,0.0,0.7796214914927414,0.0
00400003,00500001,128,8128,0.8608061851263884,0.0,0.8399672284459238,0.0
00400003,00510001,128,8128,0.8282521277043164,0.0,0.8084919444412326,0.0
00400003,00510002,127,8001,0.7895341240002165,0.0,0.7683484548576017,0.0
00400003,00550001,118,6903,0.7229083863453631,0.0,0.6832453910236226,0.0
00400003,00560001,128,8128,0.8171350928422183,0.0,0.7929460442601663,0.0
00400003,00590001,127,8001,0.6890036898766512,0.0,0.6572775254817717,0.0
00400003,00680001,125,7750,0.7185128021023358,0.0,0.694926921411022,0.0
00400003,00720001,128,8128,0.8135007084462208,0.0,0.7832943349946808,0.0
00400003,00820001,128,8128,0.8709867864826226,0.0,0.8496908603479425,0.0
00420001,00430001,129,8256,0.8004578186600314,0.0,0.7806629324531007,0.0
00420001,00430002,102,5151,0.6311552004600208,0.0,0.5797353329614491,0.0
00420001,00440001,116,6670,0.7284569262129317,0.0,0.7140708548851498,0.0
00420001,00460001,122,7381,0.7273646443054331,0.0,0.6733624558465706,0.0
00420001,00490001,126,7875,0.8052165646935564,0.0,0.7857207572263218,0.0
00420001,00500001,129,8256,0.8616568592449907,0.0,0.8480329932331865,0.0
00420001,00510001,129,8256,0.8490535672789061,0.0,0.8259369220919851,0.0
00420001,00510002,128,8128,0.7883976666700906,0.0,0.7695469962171086,0.0
00420001,00550001,119,7021,0.7537916283493821,0.0,0.7144981692117272,0.0
00420001,00560001,129,8256,0.8420875016335367,0.0,0.8247169674275525,0.0
00420001,00590001,128,8128,0.8004784416449278,0.0,0.7700709567516243,0.0
00420001,00680001,126,7875,0.7857856628486376,0.0,0.7677371002292368,0.0
00420001,00720001,129,8256,0.798373344321972,0.0,0.7594564472367344,0.0
00420001,00820001,129,8256,0.8512678560322435,0.0,0.8331514987897227,0.0
00430001,00430002,102,5151,0.6335889462396628,0.0,0.5967790610553974,0.0
00430001,00440001,116,6670,0.7038343120709935,0.0,0.6884483972977833,0.0
00430001,00460001,122,7381,0.6884904694485046,0.0,0.6290018948344273,0.0
00430001,00490001,126,7875,0.8053129418252393,0.0,0.7868028166149441,0.0
00430001,00500001,129,8256,0.8532024773755933,0.0,0.8265170127852628,0.0
00430001,00510001,129,8256,0.8123701313972611,0.0,0.7905960732420589,0.0
00430001,00510002,128,8128,0.8240811183159344,0.0,0.8086676482434977,0.0
00430001,00550001,119,7021,0.7205898348478185,0.0,0.6962693871354957,0.0
00430001,00560001,129,8256,0.8071654264195567,0.0,0.7803631283971744,0.0
00430001,00590001,128,8128,0.6804702370644,0.0,0.6511871624804448,0.0
00430001,00680001,126,7875,0.7023779474847458,0.0,0.675219592545935,0.0
00430001,00720001,129,8256,0.7940505221298524,0.0,0.7691695853801647,0.0
00430001,00820001,129,8256,0.8759536997061457,0.0,0.856932833086258,0.0
00430002,00440001,99,4851,0.6299814600548853,0.0,0.5795916422617587,0.0
00430002,00460001,100,4950,0.586233871070993,0.0,0.5162006148223839,0.0
00430002,00490001,102,5151,0.6365222774421215,0.0,0.591639599250673,0.0
00430002,00500001,102,5151,0.6260056263416822,0.0,0.5806538157309742,0.0
00430002,00510001,102,5151,0.6472873548335842,0.0,0.6123332516536449,0.0
00430002,00510002,102,5151,0.5998113521690113,0.0,0.5691274987566296,0.0
00430002,00550001,100,4950,0.5590552894598809,0.0,0.5075032826305396,0.0
00430002,00560001,102,5151,0.6650618968107646,0.0,0.6222109067600894,0.0
00430002,00590001,101,5050,0.5902148341798051,0.0,0.5405197135642851,0.0
00430002,00680001,102,5151,0.573085759861695,0.0,0.5047155524752897,0.0
00430002,00720001,102,5151,0.6064368033823345,0.0,0.5500424564335679,0.0
00430002,00820001,102,5151,0.701353200786862,0.0,0.6669021445431255,0.0
00440001,00460001,113,6328,0.575715911545015,0.0,0.5140003232368737,0.0
00440001,00490001,115,6555,0.7190775086605738,0.0,0.7030411044281423,0.0
00440001,00500001,116,6670,0.7396089636659862,0.0,0.7240342668002616,0.0
00440001,00510001,116,6670,0.6997064342813667,0.0,0.6767773271130915,0.0
00440001,00510002,116,6670,0.6499527692510189,0.0,0.6326390070847825,0.0
00440001,00550001,112,6216,0.6126246180123781,0.0,0.5875885791545252,0.0
00440001,00560001,116,6670,0.7163036342994248,0.0,0.6845315899437373,0.0
00440001,00590001,116,6670,0.6783982690193369,0.0,0.660359855456155,0.0
00440001,00680001,114,6441,0.6559047497028063,0.0,0.6357689698444567,0.0
00440001,00720001,116,6670,0.7016555027917569,0.0,0.6760846535484372,0.0
00440001,00820001,116,6670,0.7297428922233778,0.0,0.7021918253383153,0.0
00460001,00490001,121,7260,0.69307509926412,0.0,0.631169761735482,0.0
00460001,00500001,122,7381,0.741497894608474,0.0,0.6902065038402069,0.0
00460001,00510001,122,7381,0.7397045759098437,0.0,0.6909754700363566,0.0
00460001,00510002,122,7381,0.6828403821880196,0.0,0.6461992654605642,0.0
00460001,00550001,116,6670,0.6758236257093111,0.0,0.6091305466609973,0.0
00460001,00560001,122,7381,0.7345852352449084,0.0,0.6777386298794887,0.0
00460001,00590001,121,7260,0.6396150128829211,0.0,0.5766234941907545,0.0
00460001,00680001,119,7021,0.6412273882104117,0.0,0.5920582501114899,0.0
00460001,00720001,122,7381,0.6641938778661837,0.0,0.5901652064043823,0.0
00460001,00820001,122,7381,0.7464590649506917,0.0,0.7017133699410036,0.0
00490001,00500001,126,7875,0.823461860553416,0.0,0.8047795245797752,0.0
00490001,00510001,126,7875,0.8090281365441869,0.0,0.7861300258632827,0.0
00490001,00510002,125,7750,0.7643283263193601,0.0,0.7491563013258207,0.0
00490001,00550001,118,6903,0.7017511019787316,0.0,0.6769958347365616,0.0
00490001,00560001,126,7875,0.8052888960550096,0.0,0.7926775187522175,0.0
00490001,00590001,125,7750,0.7420686269002461,0.0,0.7110478352804447,0.0
00490001,00680001,124,7626,0.7360690476221408,0.0,0.7054740210016139,0.0
00490001,00720001,126,7875,0.7740473895377491,0.0,0.7490429032467535,0.0
00490001,00820001,126,7875,0.8314260009520801,0.0,0.816417024323081,0.0
00500001,00510001,129,8256,0.859048638115242,0.0,0.837870708765411,0.0
00500001,00510002,128,8128,0.8123702293790234,0.0,0.7853469772600823,0.0
00500001,00550001,119,7021,0.7609137319611018,0.0,0.7290003468689285,0.0
00500001,00560001,129,8256,0.8486651699331724,0.0,0.8262198796033433,0.0
00500001,00590001,128,8128,0.7644410738712983,0.0,0.7336102647838758,0.0
00500001,00680001,126,7875,0.7469441538025318,0.0,0.7230372299483142,0.0
00500001,00720001,129,8256,0.8065465798401961,0.0,0.7760209942864504,0.0
00500001,00820001,129,8256,0.8797850410585802,0.0,0.8588546480660944,0.0
00510001,00510002,128,8128,0.8235738383451084,0.0,0.8073303872217604,0.0
00510001,00550001,119,7021,0.7303645238314689,0.0,0.6987747458928616,0.0
00510001,00560001,129,8256,0.8568016312271431,0.0,0.8403367184130368,0.0
00510001,00590001,128,8128,0.7195949151468461,0.0,0.6861507178666324,0.0
00510001,00680001,126,7875,0.7246370815578412,0.0,0.6952598503210985,0.0
00510001,00720001,129,8256,0.8057047132607782,0.0,0.7754557222728502,0.0
00510001,00820001,129,8256,0.8731475851864299,0.0,0.860357154378898,0.0
00510002,00550001,119,7021,0.6916748857307682,0.0,0.6649616427681833,0.0
00510002,00560001,128,8128,0.8092396395291002,0.0,0.7861408206629078,0.0
00510002,00590001,127,8001,0.6636847747012207,0.0,0.6366117984470887,0.0
00510002,00680001,125,7750,0.6710822231596354,0.0,0.6537090442192504,0.0
00510002,00720001,128,8128,0.7578387729632312,0.0,0.7370621055035902,0.0
00510002,00820001,128,8128,0.840311376081157,0.0,0.8233496207404222,0.0
00550001,00560001,119,7021,0.713440954191524,0.0,0.6766489413311123,0.0
00550001,00590001,118,6903,0.6481619439232799,0.0,0.6082263472418297,0.0
00550001,00680001,116,6670,0.6542165441540414,0.0,0.627107060701977,0.0
00550001,00720001,119,7021,0.7013308749547835,0.0,0.6570801031570247,0.0
00550001,00820001,119,7021,0.7428822192676073,0.0,0.7135632325297451,0.0
00560001,00590001,128,8128,0.7522933169867749,0.0,0.7367289846862832,0.0
00560001,00680001,126,7875,0.6947617072131925,0.0,0.6731514156497078,0.0
00560001,00720001,129,8256,0.7954513707912372,0.0,0.7640838094354454,0.0
00560001,00820001,129,8256,0.8713557344718995,0.0,0.85629384871592,0.0
00590001,00680001,125,7750,0.7494240273674265,0.0,0.719608763750594,0.0
00590001,00720001,128,8128,0.6955116574181326,0.0,0.6626709667178506,0.0
00590001,00820001,128,8128,0.7421783645205291,0.0,0.7139517724412949,0.0
00680001,00720001,126,7875,0.7055403698029539,0.0,0.6636939568893769,0.0
00680001,00820001,126,7875,0.7388124680140677,0.0,0.7128405143102094,0.0
00720001,00820001,129,8256,0.820377912034813,0.0,0.7887216428992182,0.0
