,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,dish,dog,doll,door,drawer,dress,ear,egg,elephant,eye,face,finger,firetruck,fish,flower,foot,fork,frog,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pasta,pastry,pen,pencil,penguin,pickle,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,refrigerator,rock,rooster,scarf,scissors,shirt,shoe,shorts,shovel,sink,slide,slipper,soap,sock,soup,spoon,sprinkler,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,tricycle,truck,vacuum,watch,window,zebra
horse,0.986207228898802,1.033465699001318,1.00228377069187,1.1678279757910455,1.0238019362980721,1.1870779569564622,1.0043594153259958,0.8835697337198637,1.0935871647660846,0.9567872783914766,0.8171531155744275,1.0576764727594332,1.0257292473216768,1.0865226772460228,0.949353836193791,1.1189237363865427,0.9968652841455369,0.8407824077911161,0.9836720457778659,1.0594818373975958,0.9845139566128716,0.9343950227675181,1.0181345106410153,0.8597592950935604,0.82053086821606,1.1248681219024692,1.0427224732976428,0.8564494402684895,0.8622429554470477,1.056065746067118,1.0820079423797724,0.9288783831194343,0.9936640457916244,1.0828278717609083,1.0865660998718625,1.079431068401291,0.9077071306704647,1.0701744793518961,0.8674278836423425,1.1138887004377684,1.0181607065675804,1.0569807307987904,1.0226206638348634,1.1373500268827974,1.130360414682419,0.9522323977066702,0.9642719098403879,0.6222556954203604,0.9976458917534197,1.0639867347611072,1.1746844840127961,1.135050025212412,0.8789067151798022,0.9124219568452338,1.0097908889797538,0.9205020958120891,0.8313357222128612,1.2634295547260943,0.9975832571134022,0.9421620520854733,0.9017774894233848,1.1685481066697827,1.0737452553924565,1.162686318482423,1.2784019104408169,0.9216339171036944,0.0,1.181497397083779,0.859525529976388,0.8314958810533468,1.0338859468096386,0.9175609851302853,1.0290963709526246,0.9368211067126071,1.0679975648818076,1.0358896029322824,0.9366391958259477,0.983135331224597,1.0947371361671356,0.9941681208217004,1.13777583417525,0.9618049476537672,1.0586476189091618,0.839132835186924,1.0173789022273263,1.1250901799905197,1.058156718657323,1.087726384745864,0.9838030233348348,1.0322667699160473,1.0180256320615868,1.0044916839473226,1.1200812017778408,0.9856498666604794,0.8919185511278019,0.8797591192692408,1.0859405855162731,0.9596461051890348,0.8259169604892727,0.8175732323550436,0.9587894670457195,0.9874201676071073,0.9527020358495262,1.1245634583421595,0.96618004661588,1.0017572619244608,1.1120751837025522,0.762826854337493,0.9583687958029482,1.0630969464907234,1.0646525035104362,0.9873320804188795,0.99279964459427,1.146332647035851,1.0013283236009225,1.07248903393977,1.0626789441892786,0.9121460324678765,0.9002148451884635,1.0082966161571463,1.1624163307330695,0.9634867346345858,0.7577293610686002,0.8282503096031619,1.0526121537653772,1.1143132628185481,0.9417237902840622,1.0801804444091874,0.9677777553116212,1.0236664704743907,0.8690647925198327,0.9911946880581433,1.043020166082972,0.9869734107957623,0.9492416636228498,0.8499591782776781,1.0056371461722435,0.8885294302445469,1.0432707926725775,0.5498754485396666
hose,1.0895786006027655,1.1978769077059996,1.2157132579585648,0.6550307129534223,1.2350966703906703,0.9722658611399356,1.050117905606455,0.8105281916393579,0.5804329934054892,0.5923829272878567,1.3732983191896158,0.6289805866096347,0.6677576174773657,0.8464649285372496,0.6610838591261843,0.5778224986949696,0.88300403556152,1.3429611897452105,1.0388715335391165,0.7928030228812795,1.2136299992540496,1.0044637102840077,1.1313105343565506,1.2298755564507138,1.2800672615960025,0.955628816111396,0.9123423433513289,0.9468017021829122,1.3788619462957221,0.8322605707768302,0.8643604015364825,1.1143756027781153,1.1924737647124575,1.1539745339373575,0.604167752019807,0.9063669546760369,1.255998650410708,0.5962930617551995,1.3288114988632098,0.7958336465504523,0.9121868939594755,1.0076524300607577,0.8653680059849005,1.0204060083114639,0.7908233822499118,1.0560686859253225,1.2534735208392906,1.0480410553877566,1.059125916908874,0.8499965019541785,1.1203790790569512,0.8976715118915025,1.1658305935959163,1.161306500569496,1.0599790208169295,1.073836612497703,1.2550772345203054,0.6953107629217057,1.170708285760179,1.0477157770463863,0.8669776999335981,0.9307948992590847,0.8999953602199842,0.8383725125814627,0.7665542924093243,1.2139590412939716,1.181497397083779,0.0,0.9282444940306087,1.3545264442209857,0.8214048770140784,0.9240573493242423,0.7959521594089469,1.1520351574640717,1.0101724246878196,0.7665207463613548,1.0792028153377584,1.0377467709601047,0.635596733729301,0.8673561057805789,0.9350912837750716,1.2578089502890415,1.2493853905461432,1.0736525681747089,1.211855882844717,0.9352795302857777,1.182664434228896,0.8620214683472539,1.210142706400659,0.680326648120574,0.8008523376838099,0.8295034834997981,0.9513952533542525,1.209706703486252,1.2401166388570792,1.2675762892028235,0.948641369477682,1.1002103493455824,1.1723537455131874,1.358421657704696,1.1018272455794498,0.9765765399902984,1.2850341999765185,1.1833076476740503,0.7538073595917936,1.0900553848670138,0.8215871822120343,0.9825973611795327,1.2741096994392243,0.8077009836119833,0.7425696251406486,0.8683177735902778,0.7901749720136444,0.7791406883215197,0.9147864375846466,0.8570268566496326,0.6052247468537013,1.2533029551646482,1.276749915975059,1.0312557781432798,0.8554300779014973,1.1430447357790312,1.200681069442437,0.9894002433340559,0.6933397521097246,0.5944625494123414,1.2212572294230708,1.2540940016023663,1.2464268674284984,0.844288970200006,0.9469364911880579,0.931446717620616,0.7695683822099111,1.0123278907455064,0.9233736165546316,1.1717493841669038,0.9989304379351416,1.3173837700891213,0.940432002942676,0.9921818035935825
jacket,1.19339952323958,1.072277946750265,1.2089328790849805,0.7295008539201374,1.3157391652151995,1.2621453428387621,1.3408321568353423,1.1015055978307935,0.7978440516371585,0.668760499799211,1.2190825048635494,0.8378473725182534,0.5530193289618568,0.9215494715006823,0.558591816536522,0.8659777729984718,1.1529322353468845,1.3682915290997526,1.3560171229385511,1.1148346716861073,1.2901733883799236,1.2565780371079227,1.1305833969231827,1.2337368096915449,1.3023903723675379,0.9261506264496259,0.8964829882247559,1.0598667260507275,1.3179373952529796,0.8893902606153095,0.9734471113798089,1.1311444073809103,1.2975983826656303,1.0830895630988007,0.6054545849726591,1.080001247718434,1.3462996159811238,0.8332690084804167,1.3808109489254936,0.9593526764991012,0.916985968580823,1.1700136056504458,0.7916993698467618,1.2052086487611522,0.736751171273953,0.8252473695755245,1.2997113580034023,0.7536175498263618,1.1110865242212737,0.7591126699694343,0.9770328871759009,1.0461920075485014,1.0981383484255478,1.1995456865421024,1.127646821107267,1.3317916546789712,1.3189513744249408,1.0103193316477632,1.0843878666145397,1.0867195041761417,0.8021845431933033,1.191019654056293,0.7319155798066002,1.065060605899753,0.9402297373795607,1.1163246481126428,0.859525529976388,0.9282444940306087,0.0,1.2720507417620337,0.4847758098062004,1.1504469556510117,1.0440442581584557,1.2844318024626808,1.1677955282145032,0.8662102725154812,1.0731543178889495,1.2374883910474455,0.8057221695455472,0.9511333977553227,0.9179484795851914,1.246133492425403,1.140277018123835,1.1903141107345434,1.2130489555719455,0.9596012223054227,1.206767213790876,0.826487198323901,1.2039977763911942,0.5319545208476582,0.36202676947818246,1.1122498524860271,1.1254752406769928,1.2364124089450352,1.30974067014966,1.285742822001782,0.9950674822807606,1.1467448154676163,1.180477225773,1.2885702391000713,1.1666670187302848,1.3072921985972974,1.1696258786520768,1.175269981580989,0.9086607944831349,1.258827278835999,0.8550132591438642,0.8479295390446402,1.062360355914472,0.5428045975891649,1.1253529601723258,0.3642668112907642,0.9713929646633416,0.6123992642888192,1.2289466317777238,1.1937977016320502,0.8588734387594088,1.2193289705565955,1.2569092051651398,1.0965264609703496,1.1841733101480978,1.4076808535472185,1.332336716421104,0.976750274997353,0.4554956694343447,0.7776787854015631,1.3655919561200447,1.207563466145684,1.2276355182196312,1.1903019772493129,1.03161654663974,1.2866530807284935,1.1494706261943761,0.9600975449277424,0.6631623020522492,1.1861342790110936,1.1378138517020628,1.2338942481826418,0.8761719186855689,0.6720122057917706
jar,0.9092214938570399,0.8060200760917038,0.5499754431519589,1.4496695880574124,0.5335171979849405,0.8344567359879667,0.7977891023912345,0.9035384458499041,1.3917813249839215,1.3827575137282493,0.49172454873817495,1.3085060497891883,1.3640147036018078,1.137079543554413,1.3202069491684902,1.3217725035700212,0.9304754271379195,0.3072812331344892,0.6636165916909014,1.0126897683873273,0.5617273698073043,0.6747666038891778,0.9107922492870494,0.5139566878110229,0.4643795571584306,1.1648249341856869,1.109054356994724,0.8835507461901824,0.34792740728221205,1.2833955331493554,1.0656135923565915,0.9237590685782642,0.6784871925262096,0.8714899963782115,1.3700762555643338,0.9903901763059361,0.5193812074028559,1.257393155957176,0.3467636369323698,1.2162616692825823,1.0896179335642584,0.7375335307351865,1.2874074842471788,0.9103098236333258,1.3009194708413556,1.0655853892302258,0.6113055050275145,1.1722709784642338,0.919828581014691,1.2067072971265038,1.0816663056016733,1.083103269811699,0.772344742077927,0.73673713751446,0.8907738838924125,0.7234851081308283,0.6204276815665213,1.2208243631949212,0.7416824644883684,0.8296449397237904,1.062346431212575,0.8780225815667456,1.311003357942258,1.1157828550876734,1.4064280374141498,0.6485525879769791,0.8314958810533468,1.3545264442209857,1.2720507417620337,0.0,1.447064858696994,1.0373576469709018,1.0650529878438177,0.6786638505898009,0.9476698187047513,1.1409620417622466,0.9574183940466863,0.8023250422044494,1.2429727534819328,1.1173036887185157,1.177209782634731,0.5675828362499804,0.6707808263058477,0.7522449771772086,0.7139094712839233,1.0619445096960805,0.7057295244704587,1.2390957372690283,0.7712829233210152,1.3794288778773618,1.4538413379227362,1.153814786271105,1.049669209400264,0.5661391048387945,0.5629971406814036,0.5993650087426848,1.1069499091246875,0.8413347299936134,0.6373426168296974,0.4367205461643273,0.8170415222342025,0.718433068302133,0.6214984304311988,0.7699627491154781,1.1395990931765594,0.7626180359758152,1.2739376565447569,1.0780643489351884,0.7104036151998984,1.3984632230933745,1.0919659087862081,1.3865848439997979,1.0395538617059443,1.3455599672680565,0.8199078466788101,0.9752658427499514,1.2830171313178116,0.5946955805108112,0.4983015425133428,0.9947979090319885,0.9853142866153239,0.5768439716731127,0.635977048076049,0.8921526546005444,1.4641475454596244,1.3057770334130354,0.4895459487664472,0.7282745908599385,0.7295786515463261,1.0759567822732679,0.9042397540078921,0.6583505043540262,1.0110002108355876,1.049338952296987,1.1777383143497315,0.7277805266130127,0.8680544994562306,0.48147628399614106,1.1884932705978466,1.16154569956088
jeans,1.3140596164560925,0.964973126721166,1.2529546414120505,0.5332910977068666,1.3519332575589176,1.2158873407082509,1.3356922527929118,1.2567187832222722,0.6472400931753914,0.5996271304781062,1.1785103230177896,0.7354017625458633,0.6349952228322772,0.8952908782621629,0.6208721393993223,0.8121245103601802,1.2262014296796009,1.4866467198392699,1.3201906136804626,1.1967174858683378,1.3190552050123938,1.3436376032883781,1.2947801245795239,1.2964650635279038,1.354244110626564,0.7517471499895083,0.9476089824908844,1.081917391035751,1.417264420183519,0.7932801234666239,0.9475379494939371,1.2248731830256885,1.3820661341634788,1.1589594168740376,0.538484449084743,1.1841385930910528,1.4353521704352683,0.8462481491223741,1.4576664736713163,0.9103360016567005,0.9886685714378355,1.2879879903631972,0.7193955116267835,1.207927020681444,0.6471369011737957,0.8346989043290114,1.3099728959230028,0.7619342982726763,1.0478173700177162,0.7590155356639067,0.8857550612012702,0.9552351197592249,1.2193590785541757,1.3792569095748592,1.0596179459836785,1.3866361415984887,1.5212503233245815,0.9459300691924742,1.1510764474169548,1.0806428823373284,0.9205822301254989,1.2712971030534774,0.6354372816394472,1.015337942618387,0.8232953099222982,1.1879789868235533,1.0338859468096386,0.8214048770140784,0.4847758098062004,1.447064858696994,0.0,1.094506486439923,1.0026447260782063,1.3428137349419391,1.1807374214564,0.9082650673364434,1.0536524683732011,1.2688895215219527,0.8675015815703685,0.8923890620833022,0.8991522284089094,1.2567713847242648,1.1396663071203699,1.2992278819331688,1.180417933813344,0.9031112247287187,1.1442058507005655,0.7064624475710894,1.3705543126437456,0.5237761530533789,0.15199254575407783,1.1268341470098395,1.137657261854188,1.2934840984210334,1.3753615746229648,1.351033334599287,0.9575664169235006,1.181029509137005,1.1850536704764025,1.3620656892441723,1.303946667661691,1.3124818539589942,1.2354045467056813,1.0603750956737088,0.9620596112905114,1.2538380046475157,0.791316621627978,0.8852757359240412,1.1828868102620738,0.5591762628018844,1.1722319827146803,0.420797561860625,1.012518612858397,0.45850170895140796,1.2637144563927234,1.0610584921545743,0.8271815385024686,1.1917077231574518,1.264959194703919,1.0673210304801939,1.1376610710956259,1.467900556811108,1.4666513263492271,0.9796668537855953,0.4106902825218963,0.7652237065144357,1.4247071727853937,1.1389519272798145,1.2298893148965235,1.1562501179417242,1.1635625641265155,1.388400673828305,1.1133076705395875,1.0290938580087838,0.5935780737590513,1.2773918879535848,1.1235941373672156,1.31793097182753,0.8677058538572227,0.7375777087002724
knife,0.9310992692058712,0.9125076352480196,1.130835101901565,0.9350569214580304,1.07759086380867,1.148570922678494,0.7830067969833558,0.7500752188696429,0.8805729278418684,0.9166756740807347,0.9145024197727973,0.8466064252495862,1.0492354047117607,0.9886359753481326,1.0264752070969696,0.9006817501959608,0.9393867417242927,0.8989454373018908,0.7941140866150249,0.9767411752058826,0.8898358993838945,0.8225868599688002,0.9951230813708024,0.8579273646821459,0.9448726323034368,1.148332162850632,1.0425718134543702,0.7914312083642367,0.9158957361972034,0.8493310141362929,1.000904266550305,0.8100223381812739,0.8762045933222407,0.9581818253033321,1.1021081168638855,0.9318919783754556,0.8398023888176485,0.9801185222158321,0.9261710557611722,0.9271086152880077,1.0394289834173018,1.0903288761786931,0.9721183349330037,0.7738124724527798,1.0008507305687566,0.9319996942435942,1.053051878100727,0.7336075211006279,1.0143946311280407,1.151735933043183,1.0508196802604883,0.8523830852045617,1.2047613605070837,0.9547110147760304,0.9162015647366448,0.5652753960430406,0.8920383111394491,0.9515773077039921,0.8982686353319003,0.7576148944844083,0.982795536984298,1.1045506765334703,1.083362408103774,0.9631431747542186,0.9195079117789022,0.9176402715301331,0.9175609851302853,0.9240573493242423,1.1504469556510117,1.0373576469709018,1.094506486439923,0.0,0.8177961643307075,0.745068706902924,0.7069157481521232,1.1513516810609912,1.0162849553161097,0.7882630103885447,1.0016367845054117,0.9658685862246061,0.9887528918101582,1.0015299551370456,1.0762547784248457,0.7055178504794983,0.7747569607602688,1.0291663831532734,1.1010452160777402,0.927719878326204,0.8566135596419882,1.1095373725045596,1.0749306146933713,0.8086261131081588,0.8549616898762596,0.9598302682623566,0.8701321480059725,0.8590884891602912,0.855888312544852,0.8180598636551221,0.759943137185928,0.9801999721511286,0.960303610030836,0.7440620448975137,0.9369060616752842,1.1353382595289154,0.8203395340415137,0.903494816212811,0.9361930283555204,0.8403124801463868,1.0112703673039651,0.9699812856107577,0.7164015091196272,1.1274519345545582,0.8858259989376078,1.0739823498964198,0.4927641538093418,0.7203774812397826,0.9097229404133017,0.821978598280628,1.0280968013997598,0.817481717109504,0.8774623817408824,0.5438468494437216,0.7833806752685102,0.8245412536765291,1.1198495799986974,1.0223801796563368,0.8283408703819305,0.9408934580513856,1.0424565081332933,0.5064153796050993,0.8072429541202867,0.9828675936870077,0.6552657009433451,1.037556303278479,1.064292701164272,0.84742473167371,0.7111167614494622,0.8959329367791143,1.1233115217678815,0.8938025107366345
ladder,0.9917350402389565,1.3031389596505887,1.308056482098385,0.7814162528894184,1.2063819422687971,1.1270726970756244,1.0714956613338917,0.7229969363896892,0.6187745150874153,0.590569750238791,1.1863770483695,0.4456903029905027,0.9329260608163337,0.873887983864321,0.8044606318833127,0.831298867709982,0.7663182036720191,1.004705559952447,0.9234023634560017,0.6007665223679373,1.1817101462717465,0.7758612996765214,0.9409253571868302,0.8574617676762427,0.9656964419048265,1.270557880308717,0.83887107071683,0.44633631510983807,1.1016111499263899,0.648105499191771,0.5323364731918555,1.0255200112208174,1.1409578738742725,1.2397163776857123,0.6075379136945656,0.9632228722452036,1.1828723438485875,0.5089356673141766,1.0577199689628045,0.8431984133978963,0.8255049209600833,0.9967607461746519,0.6183614853364074,0.7179814119985704,1.0071799110271966,1.0112528615048644,1.189142682245208,1.0130126040139877,1.0517384064490776,0.9200915847425437,1.3607386924255405,0.8672138857017577,1.1454698821723976,0.8385535793761814,1.1470974352666725,0.8574569067328528,1.0534457491869513,0.7842645970473078,1.1236342612883015,1.010230123668748,1.0098903873787881,1.1104186179504585,0.9350000503932873,1.0022805669324122,0.9854838249381604,1.0599612301785586,1.0290963709526246,0.7959521594089469,1.0440442581584557,1.0650529878438177,1.0026447260782063,0.8177961643307075,0.0,0.8708172525397534,1.019647332414924,0.9646255872633913,0.9616525021343457,0.8209963473307136,0.9185231587631133,0.8621588173413937,1.1811431680139763,1.2013881466928815,1.3565225913969108,0.9748557882887592,1.1868421413990144,0.9699648066807476,1.2300521938785005,0.5761384041223315,0.9760360351462005,0.7915663779215514,0.9356031272214682,0.8203219042177798,0.9358123770146098,1.156023527906896,1.1361670597235336,1.1602974686273,0.9812237384372168,1.1940584614928422,0.9744069619630004,1.1376317431409895,0.7833983376498542,0.8871667664956486,1.089713732691392,1.3203005377211552,0.6824744157271598,0.7287380897769631,0.5076572032568474,1.0571484300740839,1.043909214939852,0.8891539216044587,0.8068823762706745,0.9136147362111363,0.8591568859634688,0.9275897447940524,0.8387363396565828,0.8153433350327591,0.7745230913025536,1.2451953215210003,1.1761621786185192,1.0334380658481181,0.9867711258865679,1.005279898001764,0.8553311898875113,0.6936489233314016,0.8211887122338986,0.5756395798412334,1.1327750863119435,1.3573257829429342,1.2161017199203057,0.8356168629553082,0.9064463920861326,0.9117530515261469,0.6302891487318445,0.8198117634676616,0.9590793274594221,0.8274850929010358,0.5855985019268531,1.1718648038981456,0.6390910378131063,0.9966415679281715
lamp,0.668610363432161,1.0107248722234707,0.9595658241708027,1.3230913566205582,0.7305499139765033,0.8111074186410185,0.7107864217458185,0.7506482165162185,1.0957889670551515,1.1416425746472285,0.7858208454691791,1.0269040546420354,1.3152271285032802,1.0178554215862443,1.30653839852777,1.1530466680583935,0.9248583291067527,0.5590831193272268,0.6563953782192518,0.9545871759712208,0.8715256459960287,0.6799806690347067,0.7333050667741584,0.5675071262054547,0.7102493853446661,1.2822815844696238,1.05115170964019,0.6751411192475781,0.49624225269818134,0.8746002410256248,0.9012633274472966,0.7670304515341925,0.7857748021916942,0.9413548058375456,1.2293818420859408,0.9779128845937538,0.6142030625364059,1.0430198628519243,0.6259598910976352,1.0490668653871156,1.0349585753237758,0.9088642904486739,0.9491141593347079,0.5912189900745176,1.1182404157828707,1.135850563948451,0.7373388639996901,1.057659056108368,0.9467963495625266,1.168691977440436,1.191960767708724,0.8979703021464328,0.9350584484426853,0.6444260136066341,0.9380978907189047,0.48715101658095517,0.5723221141218824,1.090263447058101,0.9292467167206575,0.953119911597484,1.0042935071732177,1.1401801747698,1.2343143118958402,1.07540461313859,1.2468764331545872,0.7624570120207775,0.9368211067126071,1.1520351574640717,1.2844318024626808,0.6786638505898009,1.3428137349419391,0.745068706902924,0.8708172525397534,0.0,0.694932323956481,1.1884135473724617,1.0043252930227582,0.6348323700537382,1.2383625527458237,0.9283916390744146,1.206804844823311,0.8252565565140504,0.9823028028344504,0.7420781938962164,0.6316858526297214,1.1342527880917124,0.9200504329429106,0.9757014767200253,0.5877772383907929,1.3172374136381246,1.3670646086265634,0.9130304788147585,0.9287627911679494,0.8822323203443608,0.5610037530836542,0.5865505824149427,1.0105578845539471,0.9473991213588737,0.7827990426543372,0.7580701641883204,0.7003496779514053,0.7623103717384542,0.8543869561857369,1.0281224563896367,0.9039137622276662,0.6354061390112373,0.9884669248498429,1.0474157279583547,0.8952392859748892,1.1994779553337493,0.8134463647941887,1.278180791519016,0.9453727094227324,1.3330705162992877,0.6388028445739482,0.731926807121774,1.1594831079383008,0.8469959284631022,0.828211996416272,0.9045732514338508,0.9996850960524633,0.29140012061603193,0.5415200229886059,0.6954915186165577,1.2608083020196725,1.1982076199182543,0.6555155454511213,0.9373476396503954,0.9427760615760049,0.7006257851844709,0.9072590236066168,0.7940981798091535,0.7728280077453604,0.8460647146055913,1.1624236241984962,0.679960752499539,0.45578449186341075,0.7467689600407055,0.9239577992518022,1.1079789606990864
leg,0.9069732884513064,0.7755817418801857,1.0068156108039157,1.2151635729889556,0.9463444013644193,0.9072465601367502,0.8271131168989266,0.9257147392076159,1.0838560820597425,1.1499564197911973,0.8701267858506028,1.0819176910508086,1.1989730573167028,1.060268293824268,1.262793644844517,1.1374081976516004,1.1520138859576041,0.7807095771036525,0.824950354358033,1.0858983317851076,0.9642700426366281,0.8496980166334173,0.9798537808525429,0.618370530315824,0.9951596560396235,1.070171251673489,1.093824195925266,0.8096242328404397,0.8415032976848998,0.9830661940405546,0.9420300346837308,0.8085451240454969,0.9514617371403162,0.8168360386708764,1.1640186490776094,0.9792514135261293,0.7697684450421068,1.1140749529808365,0.7813504896506935,0.8994585963017439,1.0976442396029804,0.9623815053317069,0.9145093229322759,1.0251504461504475,1.0350783770835732,1.040832226631779,0.8760742729451961,0.9574777455094483,1.0903973522831159,1.2124304802841321,0.9745105847051075,1.0069166948047197,1.1014937607462107,0.9577937531918896,0.7692793339537402,0.848003829835533,0.9645221780903468,0.9080535731753783,0.960952453337069,0.8687618865308333,1.01419674814719,1.065934991837715,1.1881836540317359,0.9515300639103997,1.071645366567255,0.9388971009052228,1.0679975648818076,1.0101724246878196,1.1677955282145032,0.9476698187047513,1.1807374214564,0.7069157481521232,1.019647332414924,0.694932323956481,0.0,1.187709174859095,1.1169977062773189,0.9050625391648637,1.080946217748938,1.1302075023621332,1.0519162580217811,1.0137924008904589,0.9814319897584564,0.8307903012833718,0.7895647457396924,1.1106896575687257,0.9950523895316206,0.9976130675405496,0.9267736355652645,1.2397603094480116,1.134289427389583,0.9610755065041788,0.9700708959391018,1.0135497572884185,0.7588253336717736,0.8028457525079051,0.9078063755675098,0.8493809229190633,0.7905795854728119,0.9917648480145365,0.9442301234916097,0.897232075559719,0.8050123959292248,1.0372157792015695,1.0144774287828708,0.9224166047990615,1.0409131547410269,1.0014190414137703,0.9232144115060636,1.0149694610116382,0.9879963164231954,1.2388128677371189,1.0157459531736124,1.1964867786258175,0.6568277218152458,0.7817127069296854,1.0974943122367833,0.8075950173126769,0.8439588592650299,0.7099582678323474,0.9947388186591787,0.6633257183209686,0.9191971927851762,1.0895955161854558,1.2187092112979396,1.1311560233518725,0.9147572815935903,0.8051414905893126,0.8810858656060014,0.7303572395075429,0.9265514915545547,1.0182766322787788,1.0307448461097029,1.047767772207927,1.2827870239239192,1.0068624133602344,0.7269759583081532,0.8545875242824594,0.9964069465936557,1.0616599850677755
meat,1.1067209800123803,1.2034517594019314,1.109158462429062,0.8039753189671028,1.1295042706300622,0.9890028007687767,1.0164490818403957,0.9093681018979967,0.8363885963082248,0.7841077011590863,1.2783061719493483,0.8844391262931144,0.7665133549161902,0.9951852883739553,0.5149526763027317,0.8621033253663426,0.9007639184029992,1.2029620753105346,0.9373826714237014,0.9333656112441949,0.8781716951608041,0.9355810593200566,0.9891549376688414,1.1957920357397038,1.1709618145150529,1.0576923997894487,0.9517891236663598,1.0654257771294873,1.2504062213481588,0.9839499548185241,0.8974660701476592,1.0941747427219528,0.9942953949275022,1.1407324758715667,0.8103097522387328,0.8370915961771024,1.2765885083395232,0.8478141173116475,1.1947348372430986,0.8089229414052341,0.949528336366563,0.9379261300055283,1.0129187804308393,1.087817123557777,1.0090807214730926,1.0268887391866968,1.1213531616870933,0.9854178931462187,0.9978171929070736,0.9035988120004343,1.1173181744520404,0.9914743318765223,1.0491430515816904,1.0225703734074156,1.0545297904490223,1.0617267002851394,1.1484568156331645,0.791225779451751,1.1777399246307194,0.9500016167936511,0.993374939533777,1.0198983888253539,0.9846504214479391,0.7209152116935302,0.8266321393162667,1.129952419793297,1.0358896029322824,0.7665207463613548,0.8662102725154812,1.1409620417622466,0.9082650673364434,1.1513516810609912,0.9646255872633913,1.1884135473724617,1.187709174859095,0.0,0.9843302936705145,1.0276896047718254,0.45703005485751125,0.9451978791163209,1.0592744482127046,0.9031892626111993,1.157044195355004,0.8656897457858718,1.1904037852869012,0.850396819808372,1.1110507190694126,1.0044851060647286,0.9993409306303447,0.6957545924864764,0.9199814223800178,0.9335993519172131,0.9010486641983589,0.9390456253019783,1.269184848854662,1.269351333992165,0.9788725178336882,1.103484510891538,1.0901141923625277,1.0642301934514071,1.0270341959155496,0.7990336759855521,1.2324985333349163,1.109183154547944,0.8642236862526969,1.0476935166443262,0.9508351456246722,0.8661278755295625,1.2001754612090327,0.7336323136459385,0.8992629490854809,0.9119398593159009,0.8121097336147,0.9196054375122023,1.094935526700123,1.0186743101069358,0.7719978096505056,1.2274243505263513,1.1969482534230615,1.0176512149213028,0.7542980996850952,1.1497078218487906,1.0704038528579012,0.9404351883359622,0.8513324138582157,0.7823063698276489,1.1619403913969124,1.159564210593992,1.2481592586089043,1.0713448497891975,0.736241199101231,1.0224094937825277,0.8078717501823534,0.9102695797563539,0.8840049071358311,1.08228699418834,1.0910805114568451,1.2338227260485004,0.992200578951645,0.9585133933099865
