,owl,elephant,cat,alligator,dog,pig,rooster,pony,horse,bird,butterfly,frog,fish,hair,face,hand,arm,leg,foot,ankle,finger,toe,tooth,eye,nose,ear,motorcycle,stroller,car,sprinkler,lamp,hose,crib,table,bed,couch,bench,drawer,sink,bathtub,snow,window,closet,door,oven,refrigerator,ladder,chair,toothbrush,scissors,shovel,vacuum,knife,fork,spoon,crayon,pen,pencil,belt,clock,tape,soap,bottle,cup,apple,egg,orange,pumpkin,ball,balloon,nail,watch,slipper,hat,glasses,necklace,banana,pickle,melon,gum,carrot,bread,muffin,sandwich,pizza,cracker,glass,comb,tray,box,book,paper,plate,bowl,milk,jar,bucket,can,basket,plant,flower,toy,doll,shorts,pants,jeans,coat,jacket,sweater,shirt,scarf,dress,pajamas,bib,blanket,mitten,glove,sock,shoe,purse,pillow,towel,napkin
butterfly,1.1004624287733638,1.1488968927196896,0.9415565845003798,1.117785528492547,1.0288466715362523,1.1289949447837806,0.9012004956325533,0.8430565433032557,0.7266974078218723,1.1138633089615517,0.0,0.9975595369557873,0.8501032605826835,1.1278443815533477,1.1202724278769713,1.2700153251362334,1.2545096940620528,1.1566439791479337,1.0097066250027147,0.7778266274347982,1.0026687026581909,0.8735052457683185,0.9622722504121224,0.6934776093294565,0.7311301510534132,0.9807659336549367,1.2009025228377355,1.1652998581014729,1.1596651449446358,1.048631900644559,0.6207604029665121,1.1824105814985804,1.2551464804454229,1.2327044936080416,1.2635836863214036,1.2278620515892364,1.2103141991181585,1.132580658115371,1.1052017550715902,1.2541153886484628,0.9361845442316978,1.159838063953158,1.2083812431774057,1.1431416679321984,1.084109368577781,1.0314280680380785,1.1188773231768168,1.2483905057304843,1.21512884437491,1.0896572655211159,0.5875649371925087,0.9396073647643644,0.953307931776442,0.768503118704292,0.5454478810792703,0.7289188816771138,0.626804754787847,0.7669561167189465,0.8902465699833126,0.7608114596349738,0.9637199552280578,0.7211620323115377,0.5979652395196771,0.7374269862043971,0.9149466728232323,0.932658855476957,0.8177031450643464,1.130305644618991,0.9597963115350291,0.7167833255593598,0.7693624930100876,0.7685207068123356,0.7958201922958079,1.0536006245525729,0.8275402543873299,0.8530318357766655,0.8507865789668424,0.9365409143594803,1.248570745625829,0.995125013783258,1.2584353840327305,1.0450353571129387,0.9722115795549234,1.0777259202126792,1.1321240407817315,1.1668208051617237,1.0475724213659505,0.8798349612242381,1.159112381898705,1.2416606836161779,0.9448214129964079,0.9719302708577469,1.0172379844305306,1.075984235779589,1.0711977653494205,1.2101793258328815,1.0351363685644939,0.8897641860544396,1.2648197356463553,0.8363193295118835,0.8248160509568958,0.9328205745773557,1.0392127508489792,1.051332925319102,1.1062488992630712,1.2303624364434893,1.0526642922052067,1.1777517937854178,1.2265329241605156,1.2411035432820108,1.2058421988514647,1.143517500055209,1.2622502604825774,1.321099079713024,1.2683143148639369,1.3071601476472987,1.1252135970824027,1.0340756125646935,1.1811366666842167,1.1843614177125519,0.849597437584837,0.8804667253195493,0.8671118386099199
frog,0.8043394481612464,0.7515993688887586,0.6975148743435657,0.30040407318992757,0.5159328869041214,0.5969699326443489,0.588600525825511,0.6648512512827476,0.6053084325294447,0.9020797242253485,0.9975595369557873,0.0,0.9477411334826885,0.8301015125731455,0.844351147728568,0.755322439819202,0.7840281642091269,0.7377877008187028,0.9266998347860782,1.2033413453527468,1.188973056636694,1.0613273577196922,1.240205119207549,1.2074822881367704,1.1683512906708418,1.025102463346498,0.9135783435695047,0.7266003054611913,0.8099364092095847,0.8230283688590971,1.266442551312685,0.7942792418399862,0.8144428869164222,0.6395715048370303,0.6891192941866834,0.9168707424609935,0.960916387939073,1.0640173895921552,1.1496206790476873,0.9170539066487826,0.8765388621144228,1.1171727438463939,0.8621286275037023,1.0522869996421396,1.1231913905746005,1.1558138688563115,1.002095955675411,0.7873127634568657,0.8219406493295469,0.8125035472271906,1.3413504000983782,1.0861873111239118,0.8066008622626892,1.137346088889238,1.4006877466389225,1.3441306957587797,1.361572092533787,1.3251950435849176,1.2066350828278167,1.2552885905405553,1.0725884108818502,1.0683749561131557,1.3716237539014577,1.3670009560320107,0.9460431424306603,1.091052791358726,1.208137026091438,1.0240222266414376,0.977594928307166,1.1808517703933985,1.2673834046608614,1.2303511291724811,1.301967711999224,0.894185549088872,1.2868047469213129,1.1420496301483678,1.0257109861405522,0.8021943814905962,0.6946104861286958,0.9658970708788113,0.7768395121564194,0.7590390539516956,0.6813303567323084,0.6406401402532692,0.7764071554490538,0.6817648762369075,0.7921543671991738,0.9613783200278025,0.7179485727146748,0.8736098659586375,0.8249989607777553,0.7187944531882027,1.238235951542348,1.0735239362336944,1.186122358393647,0.8865685033731321,1.164221213283613,1.334868325865999,0.8327628994084088,1.0591970584795123,1.0122028605150277,0.6408528810911165,0.6048325798070142,0.970710952671921,0.7693884020817352,0.7906865436393327,0.9900554362159215,0.8972354574945026,0.8532941238993474,0.8156845214120119,0.8312589042694211,0.7559716448077418,0.7777486559407614,0.5928710912978049,0.5672280031571271,0.4009945957948129,0.764422483575318,1.0380851968803249,0.8095006634077163,0.7660984853692984,1.27226763918989,1.179167650807039,1.1406517902133624
fish,1.0419521919980763,1.1654421993491149,1.0483509589401852,1.1854792556487963,1.0582657208755664,1.0609667486327365,0.9522026537646254,1.0021261075742967,0.7904026895418121,1.0743522913253705,0.8501032605826835,0.9477411334826885,0.0,1.0853146837216667,1.1164525161689345,1.0901492802203812,1.2696727250771467,1.0226217981163608,0.9239326108695037,0.6219998685606176,0.6525807998500631,0.573683597332339,0.7465051483834879,0.7468000138162931,0.61093108759921,0.7519535042251674,1.0591689192176985,1.2226821950331037,1.0921024409910918,1.1222363351435678,0.7134305472206963,1.0899560482766095,1.3558732824779025,1.3235160954639793,1.30844075565013,1.228365639841046,1.1940115112594683,0.9313075940924542,1.1785128670755989,1.1097357507897525,0.9378200904381353,1.2473594326467565,1.1103889304417587,1.2341891919620982,1.2888725532480596,1.2624793738391658,1.2199863044364376,1.299241660404931,1.158175851990848,1.0694226562895675,0.7931755306346305,1.1253100016168158,1.0166020628743775,0.7789289239736628,0.8911302004172951,0.6627045976661636,0.6406546424145783,0.7345873908784091,0.7973232479651466,0.8862101110897161,0.8560379643800674,1.038951946147768,0.8008143414840067,0.7372435825360053,0.6855289780682674,0.6251731120177576,0.9441504581423928,1.0304777231034752,0.759695118841299,0.7615952603282878,0.5834300087561133,0.6061969348733398,0.6491975221300613,0.9473204827505664,0.7029771083808087,0.5817951403536419,0.8189516076381005,0.5209730034374742,1.1840668845431095,0.6660399032663694,0.9205458374859082,0.8912131739321432,0.9374279439840668,1.142340769687534,1.174923926016863,1.1088098056602345,1.1048343214344105,0.9579395335763881,1.1264824949865793,1.3347212166729967,0.9860690373260828,0.9869239343843867,0.9408412428446591,1.077445222307782,1.2233846279710296,1.0768253584368153,1.1823463549006235,1.035183468812593,1.3038415964096348,1.1785289056894426,1.0997360413906014,0.9908591751612673,1.1261964259664308,1.0078959970835204,1.1677308997976001,1.0730165197728525,1.1833081199625026,1.1017715727090447,1.2793852157148176,1.2949071365971405,1.1584364328802894,1.192291357638332,1.3269882667443011,1.2272997711249876,1.2153726182808005,1.1666979951696157,0.8804941371861918,0.8792713108836585,1.025340037366722,1.063865721208368,0.7446765334749643,0.942463658683216,0.8983607475711658
hair,1.0169238237881006,0.7850268619252931,0.8775879321171792,0.829922959682795,0.8395566300146997,0.8071758460548688,0.827486620634336,0.9263023099197867,1.0021840002184845,0.8340676539892811,1.1278443815533477,0.8301015125731455,1.0853146837216667,0.0,0.2147036114635904,0.6125435867476478,0.7546396150540369,0.9085985729746928,0.9773059993056822,0.9323357303250066,0.7941125172202992,0.943183913662662,1.1826657965801597,1.1987766907362056,1.0479097583346022,0.6972851989866379,0.7358399448708778,0.8899804529589062,0.803021671735876,0.879729296369717,1.2923251421311495,0.9096893345744224,0.8562277292682752,0.8440293645834782,0.873962705419063,0.8866095557362085,0.9149095249794232,1.0428254689000547,1.092942074059848,0.9900935421142301,1.0034929541502269,0.7945660455103907,0.7812334720410405,0.8161675027060691,1.069124587729561,0.9578814818367796,0.8950727093215809,0.8425557319743215,0.8428375604432679,1.0560393480360575,1.158849437220367,0.9672933480439766,0.9365027742095263,1.0858796081080844,1.264898609095847,1.2346602630956018,1.2723917061072958,1.1971823486310504,1.1080380423875724,1.2321356577675489,1.2352428258124937,1.0882991982100148,1.249202573825549,1.2824548329267822,0.8930177707060403,0.9970797496073165,1.2088143990153797,0.9653550921893613,0.9115819135630722,1.1176431796997444,0.9466446571685201,1.2226512525676971,1.1048747489024247,0.24854292082597085,0.6802128480888958,0.9151010833676452,1.2590827866389909,1.0028065125483558,0.8775897781937321,1.158263141161688,0.8801578426312452,0.8501539388753077,0.7748875631656852,0.954297745653545,0.8973037675325495,0.9317478177421602,0.9327208075865088,0.9308751659261922,1.0231457254251861,1.0645894082680571,1.165572548298722,1.0881823666285264,1.1874997449606295,1.1050802594906848,1.041090436625941,0.9023403535788138,1.184024301177895,1.2346322668217677,1.0202916158293702,1.0339211276159737,1.0653797120585746,1.1520512512409893,0.8397195618283277,0.918414223078587,0.7797232108089934,0.719734147240863,0.9206517782958252,0.7035012104183902,0.6254963089141665,0.575092869316501,0.618281744095413,0.6843040398534067,0.6992680909008571,0.7032202122547673,0.8824332069642431,0.7080746235279821,0.8658874625472628,1.0926891958992146,0.8574281438780118,0.9245463354884574,1.2691781459870066,1.2654721390199546,1.214995217876756
face,0.996362517026581,0.7047397345926469,0.872182074892779,0.7453035214844359,0.8415628721809285,0.7935772801409166,0.8277913287941516,0.8544846117056003,1.0288189020104144,0.7414023440619715,1.1202724278769713,0.844351147728568,1.1164525161689345,0.2147036114635904,0.0,0.6872253926105838,0.7190390394502526,0.8363386452591637,0.9838020200890442,1.0439596520561767,0.934696667968157,1.0388482385884767,1.2047846894872811,1.1150300829582243,1.1356876415459143,0.8698660964700505,0.799227170419547,0.857024468914704,0.7980798587319029,0.8687748161714578,1.1943702913980718,0.8325198173840453,0.786170520869427,0.7382912474270846,0.7496609999564492,0.8700860815720504,0.8912695005161041,1.0699379798049182,1.0484914379854648,0.8878617086644522,0.9161811432544386,0.8032013082449425,0.7536886098181586,0.82015073438536,1.0488488614515283,0.9514338002340339,0.9217736935433677,0.8075773943675093,0.8019621646107624,0.9955650065508712,1.2146027791160525,0.9635187592484993,0.8441207769879262,1.1157328254078875,1.2632916715379428,1.232031367236811,1.2666318672190542,1.1745601349620496,1.1034563026338509,1.1526467458344636,1.1836735589354834,1.0160607914373916,1.221907002254262,1.2895161582559909,0.9408932965980541,0.9963209410375319,1.1149777863729804,0.94746933661069,0.964805430938266,1.1290314883741281,1.0194163842465374,1.3078897259558546,1.2442310155537462,0.4252626293598313,0.878937038858691,1.0823887317362482,1.2346088612976995,1.0604561061039526,0.8637920961597502,1.2783594895135122,0.9287925758092506,0.8968169827221728,0.9074277467014021,0.923686112195049,0.782366674581261,0.9388868708644785,0.8679702546696757,1.0201984626268112,0.9828830476467157,1.056091329020713,1.1768677408797628,0.9989934384202388,1.164174124567009,1.0907852065272117,1.005849726596622,0.8556384560186014,1.1731755713645093,1.2053194475819635,0.9626848539572012,1.0869896307189628,1.1221631717003353,1.1566145974198272,0.8995238593736381,1.0312747770739474,0.8160519057559149,0.7149846652349443,0.8474352358066392,0.6695247824002015,0.5623360838755304,0.5023290115847135,0.7128494027822381,0.6735557209233509,0.6631121702679366,0.647614513504421,0.8021653674849494,0.71698385851204,0.9560827955087738,1.1878600923283984,0.9308341863810757,0.9720967952066765,1.2850736281273831,1.2980297876391307,1.2518739858070669
hand,0.8953358313112746,0.8353428811420136,0.7934250113181811,0.7017513159170475,0.6277723079017896,0.7803145331917718,0.8504531018679626,0.9627705815382774,1.0447931355444675,0.9744010732563476,1.2700153251362334,0.755322439819202,1.0901492802203812,0.6125435867476478,0.6872253926105838,0.0,0.3781219043090145,0.689903905313352,0.7528470498864047,1.0915872366039752,0.6776513290500464,0.8167268489969576,1.114575154764532,1.2972570556801175,1.1331353392442511,0.7173712807387221,0.8320825791209684,1.004443734491023,0.9029372465098607,0.85547232346987,1.4840731917716714,0.832334257538444,0.8081283211583752,0.8413830148898558,0.8725481263663244,0.8870792541830226,0.9000744807927346,1.0079372108012066,1.11038816115832,0.8572091526456331,1.0269423901446182,0.9685760979209787,0.9538228293926976,0.907253537808648,1.1059540025133456,1.0441327109164522,0.8843593519376154,0.8052600818748377,0.6257909803080695,0.9094535219666544,1.2726341607365808,1.0948054587846061,0.8721678831666172,1.046887320714726,1.3585977692955984,1.2902497308185565,1.3889539830781366,1.2301071080843318,1.2781083948614245,1.3976383803734647,1.2717772153424438,1.2351904428154374,1.3908986812996382,1.3910921254990403,0.6658335402497105,1.069105964709384,1.3470969518784817,0.86979096459347,0.959589023090348,1.3315732428410683,1.1088165769999934,1.1282985335184077,1.0433597795707066,0.8253769068477248,1.01326282014333,0.8995409851166591,1.2404965013201916,1.0289659274563432,0.6658911292385075,1.0151880054857565,0.5371744224379641,0.7286001906599128,0.7565451225249693,0.8967851683178717,0.8257298172176826,0.6881997920555837,0.9385068872969052,0.8753604740259853,1.0019623659668702,0.9558367816688506,1.1246452575462669,1.114521268810873,1.2724456652493945,1.035475051952212,1.1176424575486255,0.8274102040750558,1.310574248365755,1.3506835615749617,0.9327555945955186,1.1965145054438193,1.2418225202145585,1.2210913234093994,0.6709433676500501,0.8864477250022949,0.5895150057395545,0.6053577892631852,0.7927586419773888,0.7971405921023196,0.5579655505990734,0.5357146717836844,0.7073661222633717,0.6172769266616226,0.6182436739546484,0.5633503717706414,0.8132371995430199,0.471999718963631,0.5751320483881011,0.9946751020564487,0.7533933507134426,0.8249693841304399,1.2713511844155287,1.1993691290993946,1.1340513470821927
arm,0.6987393219445738,0.5081818382230237,0.5430628847007222,0.4643815395866231,0.5384080375161091,0.6348909352908543,0.8364665321513118,0.8956813579585129,1.1629594773874306,0.8616363150834372,1.2545096940620528,0.7840281642091269,1.2696727250771467,0.7546396150540369,0.7190390394502526,0.3781219043090145,0.0,0.5559251028725423,0.7338310522056953,1.2442900061787787,1.0428570903977559,1.1554750739724196,1.2215592015955319,1.3419125976422164,1.3062448585309812,1.0437213111787378,0.7778730067598214,0.9068930566168643,0.8134170319404789,0.8509513925309207,1.5142514133690428,0.7166247963903463,0.42248792430443716,0.5573360179122002,0.5180835317643475,0.5819148816036814,0.5666257783035173,0.952952298193684,1.0281118778780138,0.5072322482203884,0.9909661676277194,0.7498532396927033,0.7584900667146955,0.6544284788362259,0.9923816516046369,0.7870375558770615,0.6243551953371906,0.46551143301062836,0.6521693536777826,0.8415506490000431,1.3520823984155421,0.8925036416880466,0.7363563662185848,1.0800576889181084,1.4576440252405114,1.4102278001351158,1.4354602594873755,1.3396182447292095,1.3014136044992717,1.4468044299548874,1.3818675784150638,1.2239402015202054,1.476427961242249,1.4780248288294116,1.0577738272179642,1.2363015495202034,1.3804728901586714,0.8272488445592908,1.1699909854505495,1.3797323735755638,1.3267952867058674,1.3389983660168352,1.2852733271319285,1.001942876253802,1.314977038543049,1.148333949618483,1.2582330363801117,1.1367922688387282,0.6398850753441455,1.3129853108608756,0.6408952937880487,0.7109679384888297,0.7886777524838557,0.732785506281417,0.6919927104580563,0.5458825008152339,0.8734774648998493,0.8436482978996445,1.0556470969513505,0.8844863144387685,1.1860503977965822,1.1141779202946658,1.273399357876283,0.9964747322243048,1.0660800030736675,0.7332654883548124,1.2313211133483268,1.3024234333056264,0.7784281714519685,1.1459290648828984,1.2143948204842219,1.2953237564695734,0.7443820923897663,0.7340085779928495,0.31460182606261644,0.4387639924686728,0.5358633448783254,0.5490612586220658,0.3477611513662159,0.33245820922980784,0.6315265999026607,0.4551332053376925,0.4075491264616662,0.4093544398387847,0.47747885804670676,0.42838067143551695,0.6483991372796041,0.9303163493415101,0.6852436060261808,0.7884702794620324,1.1473184198910318,1.0432519072763515,0.9866575873645185
leg,0.7373141243214587,0.6746460879510408,0.6737523535125769,0.5033910724385354,0.7222113614981532,0.5806778621083022,0.7728929765333246,0.8759352774962028,1.1259254242075685,0.9666088856287703,1.1566439791479337,0.7377877008187028,1.0226217981163608,0.9085985729746928,0.8363386452591637,0.689903905313352,0.5559251028725423,0.0,0.6557794861348026,1.182077363610079,1.0927525083891019,0.9747222439970279,1.1983410162626966,1.1891187108185044,1.1585204421306574,0.9821747077867479,0.9565934759801789,0.9802142699992634,0.8793177449214878,0.9031745425857163,1.2853762080743873,0.7024549965043361,0.7254615128736661,0.6545003957458991,0.6394259758497758,0.8673835239292822,0.8472881566012752,1.0358143240870923,0.9367626904057096,0.6985602521119709,1.022405011022874,0.9699276223990447,0.885435066792419,0.8890004483233553,1.1124204198348622,1.0504550543715054,0.901120761239576,0.6437782607528636,0.7697651176693845,0.8650676879420287,1.4022046112484783,1.0416743282784524,0.8563403223263428,1.1072532483338808,1.4016189874669536,1.3319837532222814,1.3664313004397712,1.2444818250785485,1.2615887595969806,1.324245733796281,1.1773343344482758,1.2054409150547605,1.4135777617109566,1.3950909264907483,0.9020822416151073,1.0944307969217335,1.210171534243813,0.8258897767485877,0.9854321241742819,1.3589715777823674,1.2247418556671963,1.211749971431644,1.2523990740426676,1.071456080729872,1.3013286799062205,1.1159253881251994,1.261267892292895,1.1824511559436781,0.6300988204683925,1.1955728840960889,0.6534092537192641,0.7514248256950506,0.9454338813720661,0.7219541515679413,0.7318718374736798,0.5513026558829385,1.022720756370027,0.8725865842003758,1.0245558581780203,1.0302422211730144,1.2585210521101604,1.0037377320398142,1.2508482265948349,0.9781726796831687,1.1305959467560471,0.76942912725816,1.2414650969230094,1.2925020483074787,0.7813100906359458,1.2146366467958192,1.2130522268378898,1.191808762927634,0.8900806357731429,1.0487676722309291,0.5909245147500837,0.6807756475766005,0.8987727630056438,0.8184738509426978,0.7261159772246766,0.7442617038039481,0.7895538765344642,0.6958012652632769,0.7385784141904088,0.6945540564805341,0.5501456366904264,0.509441073086724,0.7370087776867827,0.947273877067,0.7419279863401576,0.8161705023945484,1.211839562818123,1.066058094669432,1.044928820846864
foot,0.7400625324017773,0.9533188062013154,0.6577372882306534,0.8858145275374262,0.8469256024534494,0.7835947428762433,0.8698096005908964,0.9725089379077223,0.9401666258500215,0.8523868428856343,1.0097066250027147,0.9266998347860782,0.9239326108695037,0.9773059993056822,0.9838020200890442,0.7528470498864047,0.7338310522056953,0.6557794861348026,0.0,1.0057038062108998,0.964003491551555,0.716830137478768,1.0728889758580484,0.9607930653807542,0.8667444207131509,0.8785093418106857,1.0091171930472076,1.110322085190999,0.997497528756588,0.8813109550780929,1.0941297965602765,0.9403338239946168,0.8988500646706021,1.0135577478066964,1.0070352874685176,0.9268253987081261,0.8850255951051654,0.8868100807366006,0.906999150447939,0.6675875474582249,0.9278183151130801,0.9904084945671423,1.0963970727134276,0.8980941604104413,1.1322879181852805,0.9317540901116467,0.8283900090766159,0.8746184674330559,0.7940294023544328,0.8292842160435822,0.9497245959221736,0.9509063485122347,0.707804986229611,0.8540102977512783,1.0419937496979432,1.2106855624881876,1.1578530258997415,1.2368912602082154,1.2128150558569315,1.0202949124309848,1.112721644123681,1.0588736438037156,1.1465531190709886,1.0636693555021943,0.9234657427992119,0.937974423879492,1.107334810993955,0.7482299224289237,0.8283534591127302,1.134676825562092,0.9060753892989538,0.855086673929977,0.8815873889501791,1.0167391389847742,1.0950725023833296,0.9082670864974889,0.988722828802238,1.0126614977757378,0.7591081424660204,0.9599328354303579,0.8176482745305063,0.6044874623439814,1.0107994305646057,0.8657342572168318,0.9369302405568475,0.7225149543973954,0.8701291426837213,0.8385809684625609,1.0834905718814485,1.2382857024690526,1.2916547119744075,1.1278954124996827,1.0614278469570804,1.0084000748847317,1.0950810832793099,0.7884175457428155,1.2414189369128152,1.2152046823003455,0.9497779533632257,1.2026427283436691,1.219379562592585,1.2447313667625106,1.0363416268636514,0.8143647948537376,0.6367741107246274,0.7324198440274152,0.7536051102389769,0.8228702231169592,0.8528045882011822,0.8667204350659945,0.9932711938393965,0.8480060409261498,0.9267518646162612,0.8779307984058045,0.8918781528738237,0.7801428848573182,0.7511578716683994,0.6254847290662797,0.6143048882855712,0.7377854960052053,1.0213357281213866,0.9004294776856896,0.8494696792339123
ankle,1.1622292355387744,1.1739278561313298,1.201732604956927,1.379761669685478,1.2050025895420253,1.1805421401799023,1.151986553891016,1.1057372090340913,0.9974870655147596,1.2255717800926282,0.7778266274347982,1.2033413453527468,0.6219998685606176,0.9323357303250066,1.0439596520561767,1.0915872366039752,1.2442900061787787,1.182077363610079,1.0057038062108998,0.0,0.40453465498414665,0.557056790293734,0.838229383292467,0.6485386356711478,0.3870796376382195,0.576820008137392,0.9742554790691069,1.2456327070069797,1.1327203867523596,1.2198582265871734,0.8096678402162325,1.2381498133421163,1.3634682417261006,1.3967730715438227,1.3339230395191282,1.2480551002256624,1.217730303328637,1.0038957223376352,1.1912475441636943,1.2683073251602208,1.1619266155768773,1.2045713278384342,1.187099913839735,1.2114504987451764,1.202783196433944,1.120927831539415,1.161399642997522,1.3566002562452284,1.1780418092805462,1.290595162135121,0.5934189548939216,1.0390634603572542,1.1202362535207357,0.8777492273207426,0.7223818216937596,0.6256041877312345,0.7129820758521191,0.7298583995487682,0.8009608324541999,0.8801898440045456,0.8599330579535582,0.8901630810220008,0.6207898295051804,0.5766831392942114,0.8681855304503701,0.6747836228225433,0.9109938743044901,1.0576733952002344,0.6158324175920535,0.5864127180233587,0.34444676091156157,0.6355586398374434,0.423967660641964,0.7603321358220196,0.409997819324997,0.3928691700444289,0.9064570689872337,0.7914698232590194,1.3243562940472806,0.6983929397709348,1.1158812878613893,1.0300907646888562,1.024309095354427,1.1733508585179355,1.2633618620168865,1.2772313720537118,1.1906978801264096,0.9923512426530148,1.1883458886329754,1.4082918255416148,1.0425236743771549,1.2358139297499835,0.9933930309326359,1.1677139067780287,1.128908726543958,1.1635046141109509,1.0960180544565767,0.9177950484454404,1.4291666801532212,1.0410250759671826,1.0390700906794315,1.0275974926435814,1.2072096534365808,1.0654186809110702,1.1815569518537588,1.168325112177259,1.1126880380594104,1.1380935733549726,1.2342761213498525,1.2400583007770938,1.14291841123121,1.2523495016436565,1.3143917128248346,1.2920949687135919,1.3386740441846343,1.3118327805223164,0.9809831171864568,0.8587683806685723,1.0579034721246474,1.2440610837022303,0.8467643134310661,0.9735400254180776,0.9268205141558785
